# 这是本地源列表，一行一个源，格式为：频道名称,接口地址
# 如果有多个本地源文件，可以在config目录下创建local目录进行存放，支持txt/m3u文件格式
# 支持设置白名单：接口后添加$!
# The local source list, one line per source, format: channel name, interface address
# Support setting whitelist: add $! after the interface
# If there are multiple local source files, you can create a local directory under the config directory for storage, supporting txt/m3u file formats
----家庭源-不更新,#genre#
CCTV10,http://1.24.39.180:9003/hls/10/index.m3u8#http://153.0.171.163:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0#http://120.211.62.180:8000/hls/10/index.m3u8
CCTV14,http://153.0.171.163:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0#http://74.91.26.218:82/live/cctv14hd.m3u8
CCTV15,http://153.0.171.163:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0#http://1.24.39.180:9003/hls/15/index.m3u8
CCTV20241,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
CCTV17,http://1.24.39.180:9003/hls/61/index.m3u8#https://iptv.catvod.com/live.php?id=CCTV17&line=6
CCTV椋庝簯瓒崇悆,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
CCTV-2璐㈢粡楂樻竻,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv2hd
CHC瀹跺涵褰遍櫌,https://t.freetv.fun/live/chcjia-ting-ying-yuan-4.m3u8#https://t.freetv.fun/live/chcjia-ting-ying-yuan-3.m3u8
CHC鍔ㄤ綔鐢靛奖,https://t.freetv.fun/live/chcdong-zuo-dian-ying-4.m3u8#https://t.freetv.fun/live/chcdong-zuo-dian-ying-3.m3u8
CHC褰辫糠鐢靛奖,https://t.freetv.fun/live/chcying-mi-dian-ying-5.m3u8#https://t.freetv.fun/live/chcying-mi-dian-ying-4.m3u8
鍖椾含鍗4K瓒呴珮娓�,http://120.211.62.180:8000/hls/35/index.m3u8
婀栧崡鍗4K,http://61.163.181.78:85/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0#http://69.30.246.194/live/hnws.m3u8
鍥涘窛鍗4K,http://112.27.235.94:8000/hls/35/index.m3u8
(澶�)澶ф咕鍖哄崼瑙�,http://38.75.136.137:98/gslb/dsdqpub/gdgj.m3u8?auth=testpub
瀹夊鍗,https://liveout.xntv.tv/a65jur/96iln2.m3u8
瀹夊窘鍗,http://153.0.171.163:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0#http://120.211.62.180:8000/hls/33/index.m3u8
鍖椾含鍗,http://153.0.171.163:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0#http://23.237.228.134/live3/beijing.m3u8#http://112.27.235.94:8000/hls/27/index.m3u8
鍏靛洟鍗,http://111.56.90.5/000000000000/5417511929530418061/1.m3u8
閲嶅簡鍗,http://153.0.171.163:85/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0#http://107.150.60.122/live/cqwshd.m3u8
涓滄柟鍗,http://23.237.228.134/live3/dongfang.m3u8#http://bp-resource-dfl.bestv.cn/155/3/video.m3u8#https://epg.pw/stream/6aec3ea636542c53729b5c9dd290864ab04d4a69d2b9cb7864a9898779915898.m3u8
涓滃崡鍗,http://111.56.90.5/000000000000/1000000005000265033/1.m3u8#http://live.zohi.tv/video/s10001-fztv-3/index.m3u8#http://153.0.171.163:85/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0#http://107.150.60.122/live/dnwshd.m3u8
澶ф咕鍖哄崼瑙�,http://111.56.90.5/000000000000/1000000002000011619/1.m3u8
鍑ゅ嚢鍙ゅ煄涓滃叧闂�,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8
鍑ゅ嚢鍙ゅ煄鍗楀崕灞�,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8
鍑ゅ嚢鍗,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15
鍑ゅ嚢棣欐腐,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk#https://epg.pw/stream/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.m3u8#http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB
鍑ゅ嚢涓枃,https://t.freetv.fun/live/feng-huang-zhong-wen-3.m3u8
骞夸笢鍗,http://153.0.171.163:85/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0#http://112.27.235.94:8000/hls/30/index.m3u8
骞胯タ鍗,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8#https://t.freetv.fun/live/yan-xi-wei-shi-5.m3u8#http://153.0.171.163:85/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
璐靛窞鍗,http://153.0.171.163:85/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
婀栧寳鍗,http://111.56.90.5/000000000000/1000000005000265023/1.m3u8#http://153.0.171.163:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0#http://107.150.60.122/live/hbwshd.m3u8
娌冲寳鍗,http://event.pull.hebtv.com/jishi/weishi_tingyun.m3u8#http://153.0.171.163:85/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
榛戦緳姹熷崼瑙�,https://idclive.hljtv.com:4430/live/hljws_own.m3u8#https://t.freetv.fun/live/hei-long-jiang-wei-shi-6.m3u8#http://153.0.171.163:85/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0#http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8#https://epg.pw/stream/c6c1262d0b35e59eac22bf513395f00f8b60cc5eab41f598412cdf8269312f32.m3u8
婀栧崡鍗,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8#http://111.56.90.5/000000000000/1000000005000265024/1.m3u8#http://153.0.171.163:85/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0#http://111.56.90.5/000000000000/5000000004000006692/1.m3u8#http://111.56.90.5/000000000000/6000000001000018044/1.m3u8#http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8#http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hnwshd
娴峰崡鍗,http://153.0.171.163:85/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0#http://nn.7x9d.cn/鍦版柟鍙�8563/娴峰崡.php?id=hnws&?key=txiptv
娌冲崡鍗,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8#http://1.94.31.214/php/hntv.php?id=hnws
鍚夋灄鍗,http://153.0.171.163:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0#http://36.32.174.67:60080/newlive/live/hls/40/live.m3u8
姹熻嫃鍗,http://23.237.228.134/live3/jiangsu.m3u8#https://svipsvip.ffzyread1.com/20250101/34720_0d5e4b60/index.m3u8
姹熻タ鍗,http://153.0.171.163:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
杈藉畞鍗,http://153.0.171.163:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0#http://111.56.90.5/000000000000/5000000004000011671/1.m3u8#http://107.150.60.122/live/lnwshd.m3u8
鍐滄灄鍗,http://111.56.90.5/000000000000/1000000005000266003/1.m3u8
鍐呰挋鍙ゅ崼瑙�,http://153.0.171.163:85/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0#http://112.27.235.94:8000/hls/49/index.m3u8#https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&line=3#https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&line=1#https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86#https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&line=2
瀹佸鍗,http://153.0.171.163:85/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0#http://111.56.90.5/000000000000/5793735126731753680/1.m3u8#http://111.56.90.5/000000000000/5000000006000040022/1.m3u8#http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8
闈掓捣鍗,http://153.0.171.163:85/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0#https://t.freetv.fun/live/qing-hai-wei-shi-1.m3u8#https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&line=4#https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&line=2#https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&line=3
鍥涘窛鍗,https://t.freetv.fun/live/si-chuan-wei-shi-5.m3u8#https://t.freetv.fun/live/si-chuan-wei-shi-7.m3u8
灞变笢鏁欒偛鍗,https://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8
灞变笢鍗,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8#http://111.56.90.5/000000000000/1000000001000016568/1.m3u8#https://t.freetv.fun/live/shan-dong-wei-shi-19.m3u8#http://153.0.171.163:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
涓婃捣鍗,http://153.0.171.163:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
灞辫タ鍗,http://111.56.90.5/000000000000/1000000002000021220/1.m3u8#http://111.56.90.5/000000000000/5000000006000040023/1.m3u8#http://36.32.174.67:60080/newlive/live/hls/43/live.m3u8#https://t.freetv.fun/live/shan-xi-wei-shi-3-2.m3u8#http://153.0.171.163:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0#http://111.61.236.247:9081/hls/47/index.m3u8#http://112.27.235.94:8000/hls/45/index.m3u8
闄曡タ鍗,https://t.freetv.fun/live/shan-xi-wei-shi-6.m3u8#http://153.0.171.163:85/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0#http://107.150.60.122/live/snwshd.m3u8#http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8#https://t.freetv.fun/live/shan-xi-wei-shi-3-1.m3u8#http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub
娣卞湷鍗,http://153.0.171.163:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0#http://107.150.60.122/live/szwshd.m3u8#http://111.56.90.5/000000000000/5000000004000007410/1.m3u8
娣卞湷鍗楂樻竻,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=szwshd
澶╂触鍗,http://153.0.171.163:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0#http://111.56.90.5/000000000000/1000000005000265026/1.m3u8#http://111.56.90.5/000000000000/5000000004000006827/1.m3u8#http://107.150.60.122/live/tjwshd.m3u8
鏂扮枂鍗,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub#http://111.56.90.5/000000000000/5000000006000040018/1.m3u8
鍘﹂棬鍗,http://111.56.90.5/000000000000/1000000005000266006/1.m3u8#http://38.75.136.137:98/gslb/dsdqpub/xmws.m3u8?auth=testpub
寤惰竟鍗,https://srs.iyb983.cn/video/CYS/index.m3u8#https://t.freetv.fun/live/yan-bian-wei-shi-3.m3u8
浜戝崡鍗,http://120.211.62.180:8000/hls/39/index.m3u8#http://153.0.171.163:85/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0#https://t.freetv.fun/live/yun-nan-wei-shi-3.m3u8#http://111.61.236.247:9081/hls/32/index.m3u8#http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8
浜氭床鍗,https://p2hs.vzan.com/slowlive/821481626725612420/live.m3u8
娴欐睙鍗,http://153.0.171.163:85/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv10hd
CCTV-12,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv12hd
CCTV4K,https://iptv.catvod.com/live.php?id=CCTV4K%E8%B6%85%E9%AB%98%E6%B8%85&line=3#https://iptv.catvod.com/live.php?id=CCTV4K%E8%B6%85%E9%AB%98%E6%B8%85&line=5
瑗胯棌鍗,http://107.150.60.122/live/xzws.m3u8
浜戝崡鍗楂樻竻,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ynwshd

馃嚚馃嚦褰遍煶鍓у満,#genre#
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_4_1064000.m3u8
鍑ゅ嚢涓枃,https://stream1.freetv.fun/4e695e885cc20b20b7e3ec874fe52ed75e27443778c8ff29e498c4c9d7cec4a0.m3u8
TVB鏄庣彔,http://122.152.202.33/s/81a8a44f/index.m3u8?id=23#http://iptv.4666888.xyz/iptv2A.php?id=29
CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8#http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8#https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8#https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
TVB鏃犵嚎鏂伴椈,https://stream1.freetv.fun/678d877ac436471c003e6f566eaa81b022de75dca45be60e1660efbf223765ca.m3u8
棣欐腐闈㈠寘,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
涓ぉ濞变箰,http://61.221.215.25:8800/hls/47/index.m3u8
鍙拌鏂伴椈,http://222.128.55.152:9080/live/ts.m3u8
涓夌珛鎴忓墽,http://61.221.215.25:8800/hls/41/index.m3u8
鐢熷懡鐢佃,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
瀵板畤鏂伴椈,http://222.128.55.152:9080/live/hy.m3u8
榛勯緳,https://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
TVBS浜氭床,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
娉暵锋椂灏�,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
缈＄繝鍙�,http://122.152.202.33/s/81a8a44f/index.m3u8?id=53
閸滎亜鎸�4K,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226399/1.m3u8#http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226400/1.m3u8
CCTV1 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226431/1.m3u8
CCTV2 HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226230/1.m3u8
CCTV2 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226472/1.m3u8
CCTV3 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226471/1.m3u8
CCTV4 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226470/1.m3u8
CCTV5 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226469/1.m3u8
CCTV5+ CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226349/1.m3u8
CCTV6 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226468/1.m3u8
CCTV7 HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226234/1.m3u8
CCTV7 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226467/1.m3u8
CCTV8 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226485/1.m3u8
CCTV9 HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226236/1.m3u8
CCTV9 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CCTV10 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226464/1.m3u8
CCTV11 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CCTV12 HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8
CCTV12 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CCTV13 HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8
CCTV14 HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226229/1.m3u8
CCTV14 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226461/1.m3u8
CCTV15 HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226460/1.m3u8
CCTV17 HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8
CCTV17 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226459/1.m3u8
娑擃厼娴楅弫娆掑仜1 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226494/1.m3u8
娑撴粌宕￠崡顐ヮ潒 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226496/1.m3u8
娑撴粍鏌熼崡顐ヮ潒 HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226237/1.m3u8
娑撴粍鏌熼崡顐ヮ潒 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
楠炲じ绗㈤崡顐ヮ潒 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226508/1.m3u8
濮圭喕瀚冮崡顐ヮ潒 HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8
濮圭喕瀚冮崡顐ヮ潒 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226366/1.m3u8
濮圭喕銈块崡顐ヮ潒 HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226243/1.m3u8
濞屽啿瀵抽崡顐ヮ潒 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226507/1.m3u8
濞存瑦鐫欓崡顐ヮ潒 HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226247/1.m3u8
濞存瑦鐫欓崡顐ヮ潒 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226365/1.m3u8
濞ｅ崬婀烽崡顐ヮ潒 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226495/1.m3u8
濠€鏍у閸楊偉顫� HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8
姒涙垿绶冲Ч鐔峰醇鐟欙拷 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226498/1.m3u8
閸栨ぞ鍚崘顒€銈ョ痪顏勭杽 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226438/1.m3u8
閸栨ぞ鍚ぐ杈潒 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226486/1.m3u8
閸栨ぞ鍚弬鍥 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226440/1.m3u8
閸栨ぞ鍚弬浼存 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226437/1.m3u8
閸栨ぞ鍚崡锟犲徔鐏忔垵鍔� CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226558/1.m3u8
濠€鏍у础韫囶偂绠伴崹鍌炴寑 CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226549/1.m3u8
濠€鏍у础閼煎爼顣堕柆锟� CQ,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226548/1.m3u8
鐏炶精銈挎导妯垮枠閻楋拷 HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226386/1.m3u8
婢额喖绠嶇拹顓犲⒖ HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226363/1.m3u8
濮圭喕瀚冩總鎴掗煩鐠愵厾澧� HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226344/1.m3u8
濠€鏍у础韫囶偂绠扮拹锟� HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226341/1.m3u8
濮圭喕銈挎搴＄毣鐠愵厾澧� HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226342/1.m3u8
5GO缂囧骸顩稉顏呭Б HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226387/1.m3u8#http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226389/1.m3u8
5GO閺堝秹銈伴崘鍛般€� HD,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226388/1.m3u8
CGTN 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226443/1.m3u8
娴滄垵宕￠崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226543/1.m3u8
閸愬懓鎸嬮崣銈呭醇鐟欙拷 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226530/1.m3u8
閸栨ぞ鍚崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226436/1.m3u8
閸橈箓妫崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226542/1.m3u8
閸ユ稑绐涢崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226523/1.m3u8
鐎逛礁顦撮崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226528/1.m3u8
鐏炶精銈块崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226531/1.m3u8
楠炶儻銈块崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226534/1.m3u8
閺傛壆鏋傞崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226546/1.m3u8
濞屽啿宕￠崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226525/1.m3u8
閻㈡ǹ鍊戦崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226545/1.m3u8
鐟楄儻妫岄崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226527/1.m3u8
鏉堣棄鐣為崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226336/1.m3u8
闁插秴绨￠崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226337/1.m3u8
闂勬洝銈块崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226532/1.m3u8
闂堟帗鎹ｉ崡顐ヮ潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226529/1.m3u8
鐏炲彉绗㈤弫娆掑仜閸楊偉顫� 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226526/1.m3u8
濞村嘲宕℃稉澶嬬煓閸楊偉顫� 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226544/1.m3u8
閸栨ぞ鍚崡锟犲徔鐏忔垵鍔� 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226511/1.m3u8
閸栨ぞ鍚崶浠嬫 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226510/1.m3u8
閸栨ぞ鍚ぐ杈潒 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226433/1.m3u8
閸栨ぞ鍚弬鍥 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226435/1.m3u8
閸栨ぞ鍚弬浼存 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226512/1.m3u8
閸栨ぞ鍚悽鐔告た 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226514/1.m3u8
閸栨ぞ鍚粔鎴炴殌 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226434/1.m3u8
閸栨ぞ鍚拹銏㈢病 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226516/1.m3u8
楠炲じ绗㈤崲澶夊尃閸楋繝鈧拷 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226539/1.m3u8
CCTV娑擃叀顫嬬拹顓犲⒖ 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226385/1.m3u8
閸栨ぞ鍚€硅埖婀佺拹顓犲⒖ 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226343/1.m3u8
閼辨岸娉㈤悳顖滄倖缁箖鈧拷 閺嶅洦绔�,http://221.194.141.41:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226345/1.m3u8



----github源-不定时更新,#genre#
📺央视频道,#genre#
CCTV-4K
CCTV-8K
CCTV-16 奥林匹克4K
CCTV-1 综合
CCTV-2 财经
CCTV-3 综艺
CCTV-4 中文国际
CCTV-5 体育
CCTV-5+ 体育赛事
CCTV-6 电影
